id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_18390,VIOC,MTLP,2025/5/5 9:00,2025/5/5 11:50,321,Aft_10033,157
Flt_18391,STGW,VIOC,2025/5/5 10:40,2025/5/5 13:30,321,Aft_10046,168
Flt_18392,RRES,MTLP,2025/5/5 7:15,2025/5/5 9:40,321,Aft_10063,142
Flt_18393,VIOC,XVFW,2025/5/5 8:15,2025/5/5 10:30,321,Aft_10019,136
Flt_18394,VIOC,AHZP,2025/5/5 14:15,2025/5/5 16:30,321,Aft_10038,121
Flt_18395,ENDP,VIOC,2025/5/5 10:55,2025/5/5 13:50,321,Aft_10013,183
Flt_18396,VWSF,VIOC,2025/5/5 21:45,2025/5/6 0:35,321,Aft_10055,166
Flt_18397,WCBM,VIOC,2025/5/5 19:55,2025/5/5 23:05,320,Aft_10027,181
Flt_18398,VIOC,VWSF,2025/5/5 13:30,2025/5/5 16:15,320,Aft_10064,152
Flt_18399,VIOC,ENDP,2025/5/5 7:00,2025/5/5 9:40,321,Aft_10054,152
Flt_18400,VIOC,VWSF,2025/5/5 18:30,2025/5/5 21:15,320,Aft_10028,150
Flt_18401,VIOC,WCBM,2025/5/5 15:50,2025/5/5 18:35,320,Aft_10027,153
Flt_18402,EFSS,VIOC,2025/5/5 23:15,2025/5/6 1:55,320,Aft_10001,163
Flt_18404,VWSF,VIOC,2025/5/5 19:45,2025/5/5 22:40,321,Aft_10037,168
Flt_18405,WCBM,VIOC,2025/5/5 12:10,2025/5/5 15:05,321,Aft_10048,181
Flt_18406,VIOC,EFSS,2025/5/5 20:10,2025/5/5 22:30,320,Aft_10001,143
Flt_18408,VIOC,VWSF,2025/5/5 17:30,2025/5/5 20:30,321,Aft_10055,154
Flt_18409,VIOC,WCBM,2025/5/5 8:15,2025/5/5 10:50,321,Aft_10048,155
Flt_18410,AVSX,VIOC,2025/5/5 11:55,2025/5/5 14:55,321,Aft_10049,182
Flt_18411,VIOC,VWTX,2025/5/5 10:55,2025/5/5 12:20,321,Aft_10037,67
Flt_18412,ENDP,VIOC,2025/5/5 9:00,2025/5/5 12:00,321,Aft_10023,184
Flt_18413,VIOC,AVSX,2025/5/5 8:05,2025/5/5 10:50,321,Aft_10049,159
Flt_18414,VWSF,VIOC,2025/5/5 6:55,2025/5/5 9:50,321,Aft_10037,168
Flt_18415,JZAO,VIOC,2025/5/5 22:10,2025/5/6 0:55,321,Aft_10023,173
Flt_18416,VIOC,ENDP,2025/5/5 18:20,2025/5/5 21:00,321,Aft_10045,145
Flt_18417,VIOC,JZAO,2025/5/5 18:35,2025/5/5 21:05,321,Aft_10023,149
Flt_18418,VWSF,VIOC,2025/5/5 7:45,2025/5/5 10:25,321,Aft_10055,164
Flt_18419,VIOC,VWSF,2025/5/5 15:30,2025/5/5 18:10,321,Aft_10037,150
Flt_18420,JZAO,VIOC,2025/5/5 9:55,2025/5/5 12:50,321,Aft_10053,179
Flt_18421,ENDP,VIOC,2025/5/5 19:35,2025/5/5 22:25,321,Aft_10066,182
Flt_18422,VIOC,VWSF,2025/5/5 21:30,2025/5/6 0:15,320,Aft_10064,154
Flt_18423,VWTX,VIOC,2025/5/5 13:15,2025/5/5 14:25,321,Aft_10037,63
Flt_18424,VIOC,JZAO,2025/5/5 6:05,2025/5/5 8:40,321,Aft_10053,149
Flt_18425,VIOC,ENDP,2025/5/5 15:35,2025/5/5 18:15,321,Aft_10066,147
Flt_18426,VWSF,VIOC,2025/5/5 17:40,2025/5/5 20:30,320,Aft_10064,169
Flt_18427,DQUC,VIOC,2025/5/5 10:20,2025/5/5 13:15,320,Aft_10056,172
Flt_18428,STEC,VIOC,2025/5/5 20:35,2025/5/5 23:05,321,Aft_10048,139
Flt_18429,RRES,VWSF,2025/5/5 7:15,2025/5/5 9:40,321,Aft_10050,142
Flt_18430,RRES,MXYE,2025/5/5 7:10,2025/5/5 9:10,321,Aft_10157,116
Flt_18431,MXYE,VIOC,2025/5/5 18:25,2025/5/5 21:00,319,Aft_10069,153
Flt_18432,VIOC,MXYE,2025/5/5 14:55,2025/5/5 17:20,319,Aft_10069,135
Flt_18433,VIOC,DQUC,2025/5/5 6:40,2025/5/5 9:10,320,Aft_10056,151
Flt_18434,VIOC,STEC,2025/5/5 17:00,2025/5/5 19:25,321,Aft_10048,134
Flt_18435,SOBS,VIOC,2025/5/5 9:55,2025/5/5 11:55,320,Aft_10001,130
Flt_18436,KYFK,VIOC,2025/5/5 10:00,2025/5/5 11:50,321,Aft_10131,116
Flt_18438,VWSF,RRES,2025/5/5 23:05,2025/5/6 1:55,320,Aft_10058,157
Flt_18439,VIOC,KYFK,2025/5/5 6:55,2025/5/5 8:40,321,Aft_10131,110
Flt_18440,HYRM,VIOC,2025/5/5 19:00,2025/5/5 21:35,319,Aft_10035,148
Flt_18441,VIOC,SOBS,2025/5/5 7:15,2025/5/5 9:10,320,Aft_10001,121
Flt_18442,MXYE,RRES,2025/5/5 19:55,2025/5/5 22:10,321,Aft_10068,133
Flt_18443,VIOC,HYRM,2025/5/5 15:30,2025/5/5 17:55,319,Aft_10035,143
Flt_18444,DHUW,VIOC,2025/5/5 16:05,2025/5/5 18:10,321,Aft_10031,128
Flt_18445,RRES,VWSF,2025/5/5 17:10,2025/5/5 19:50,320,Aft_10152,145
Flt_18446,RRES,MXYE,2025/5/5 16:45,2025/5/5 18:50,321,Aft_10068,119
Flt_18447,VIOC,DHUW,2025/5/5 13:15,2025/5/5 15:15,321,Aft_10031,114
Flt_18448,VWSF,RRES,2025/5/5 18:45,2025/5/5 21:30,320,Aft_10098,161
Flt_18449,MXYE,RRES,2025/5/5 16:30,2025/5/5 18:45,321,Aft_10047,137
Flt_18451,ORXC,VWSF,2025/5/5 20:45,2025/5/5 22:55,320,Aft_10079,128
Flt_18452,RTHW,ORXC,2025/5/5 18:05,2025/5/5 19:55,320,Aft_10079,102
Flt_18453,RRES,VWSF,2025/5/5 15:00,2025/5/5 17:30,320,Aft_10098,144
Flt_18454,DQUC,VIOC,2025/5/5 20:25,2025/5/5 23:20,321,Aft_10049,172
Flt_18455,ORXC,RTHW,2025/5/5 10:10,2025/5/5 11:40,320,Aft_10116,97
Flt_18456,VWSF,RRES,2025/5/5 10:55,2025/5/5 13:40,321,Aft_10050,157
Flt_18457,RRES,MXYE,2025/5/5 13:00,2025/5/5 15:20,321,Aft_10047,120
Flt_18458,VIOC,DQUC,2025/5/5 16:35,2025/5/5 19:15,321,Aft_10049,153
Flt_18459,VWSF,ORXC,2025/5/5 6:40,2025/5/5 9:20,320,Aft_10116,145
Flt_18460,MXYE,RRES,2025/5/5 10:25,2025/5/5 12:45,321,Aft_10157,134
Flt_18463,VIOC,SLPJ,2025/5/5 18:00,2025/5/5 20:00,320,Aft_10017,108
Flt_18464,VIOC,XQWL,2025/5/5 17:00,2025/5/5 18:55,321,Aft_10032,108
Flt_18465,JFEE,RRES,2025/5/5 6:55,2025/5/5 9:05,321,Aft_10068,121
Flt_18466,JFEE,VIOC,2025/5/5 10:35,2025/5/5 12:50,321,Aft_10038,136
Flt_18467,AXWS,VIOC,2025/5/5 23:30,2025/5/6 1:50,319,Aft_10073,157
Flt_18468,XQWL,VIOC,2025/5/5 10:55,2025/5/5 13:05,320,Aft_10027,112
Flt_18469,RRES,JFEE,2025/5/5 21:05,2025/5/5 22:55,321,Aft_10054,123
Flt_18470,VIOC,JFEE,2025/5/5 7:00,2025/5/5 9:20,321,Aft_10038,143
Flt_18471,VIOC,AXWS,2025/5/5 20:20,2025/5/5 22:45,319,Aft_10073,147
Flt_18472,VIOC,XQWL,2025/5/5 8:00,2025/5/5 9:55,320,Aft_10027,109
Flt_18473,JFEE,RRES,2025/5/5 13:35,2025/5/5 15:35,321,Aft_10068,123
Flt_18474,JFEE,VIOC,2025/5/5 9:20,2025/5/5 11:40,321,Aft_10085,140
Flt_18475,MXYE,VIOC,2025/5/5 8:20,2025/5/5 10:35,321,Aft_10065,154
Flt_18476,UDGM,VIOC,2025/5/5 21:35,2025/5/5 23:55,321,Aft_10033,146
Flt_18477,VIOC,VWTX,2025/5/5 16:15,2025/5/5 17:30,320,Aft_10057,66
Flt_18478,RRES,JFEE,2025/5/5 10:20,2025/5/5 12:25,321,Aft_10068,124
Flt_18479,VIOC,JFEE,2025/5/5 13:00,2025/5/5 15:35,321,Aft_10085,146
Flt_18480,VIOC,UDGM,2025/5/5 18:15,2025/5/5 20:40,321,Aft_10033,133
Flt_18481,JFEE,RRES,2025/5/5 16:05,2025/5/5 18:20,321,Aft_10067,121
Flt_18482,JFEE,VIOC,2025/5/5 14:15,2025/5/5 16:35,321,Aft_10042,142
Flt_18483,STEC,VIOC,2025/5/5 12:50,2025/5/5 15:10,320,Aft_10057,142
Flt_18484,NDUJ,VIOC,2025/5/5 19:45,2025/5/5 21:55,320,Aft_10153,121
Flt_18485,VIOC,STEC,2025/5/5 9:35,2025/5/5 11:50,320,Aft_10057,135
Flt_18486,RRES,JFEE,2025/5/5 13:05,2025/5/5 15:00,321,Aft_10067,122
Flt_18487,VIOC,JFEE,2025/5/5 10:40,2025/5/5 12:55,321,Aft_10042,145
Flt_18488,VWTX,VIOC,2025/5/5 7:30,2025/5/5 8:30,320,Aft_10057,63
Flt_18489,VIOC,NDUJ,2025/5/5 16:55,2025/5/5 18:45,320,Aft_10153,110
Flt_18491,SLPJ,VIOC,2025/5/5 21:05,2025/5/5 22:55,320,Aft_10017,111
Flt_18492,XQWL,VIOC,2025/5/5 20:05,2025/5/5 21:55,321,Aft_10032,110
Flt_18494,RRES,WUZI,2025/5/5 6:45,2025/5/5 9:30,319,Aft_10103,167
Flt_18495,VIOC,MXYE,2025/5/5 11:40,2025/5/5 14:15,321,Aft_10065,139
Flt_18496,VIOC,KCUC,2025/5/5 9:40,2025/5/5 11:40,319,Aft_10035,118
Flt_18497,KCUC,VIOC,2025/5/5 9:40,2025/5/5 11:40,319,Aft_10073,101
Flt_18498,RTHW,VIOC,2025/5/5 14:25,2025/5/5 16:05,320,Aft_10017,79
Flt_18499,KCUC,VIOC,2025/5/5 12:25,2025/5/5 14:25,319,Aft_10035,100
Flt_18501,VIOC,RTHW,2025/5/5 6:25,2025/5/5 7:50,320,Aft_10018,78
Flt_18503,DTEM,VIOC,2025/5/5 9:25,2025/5/5 10:55,320,Aft_10064,90
Flt_18505,WUZI,VIOC,2025/5/5 19:50,2025/5/5 21:55,319,Aft_10059,117
Flt_18506,VIOC,WUZI,2025/5/5 8:20,2025/5/5 10:40,319,Aft_10059,146
Flt_18507,MXYE,VIOC,2025/5/5 16:25,2025/5/5 18:50,321,Aft_10023,154
Flt_18509,VIOC,DTEM,2025/5/5 6:45,2025/5/5 8:30,320,Aft_10064,87
Flt_18510,IPQJ,VIOC,2025/5/5 11:45,2025/5/5 12:40,319,Aft_10069,46
Flt_18511,VIOC,MXYE,2025/5/5 19:15,2025/5/5 21:45,321,Aft_10065,139
Flt_18512,VIOC,WUZI,2025/5/5 16:15,2025/5/5 18:25,319,Aft_10059,147
Flt_18513,VIOC,IPQJ,2025/5/5 10:00,2025/5/5 11:00,319,Aft_10069,53
Flt_18517,WUZI,RRES,2025/5/5 19:40,2025/5/5 22:10,319,Aft_10074,145
Flt_18518,RTHW,VIOC,2025/5/5 22:55,2025/5/6 0:25,319,Aft_10112,78
Flt_18519,RRES,WUZI,2025/5/5 9:05,2025/5/5 11:50,319,Aft_10074,168
Flt_18520,VIOC,MXYE,2025/5/5 12:35,2025/5/5 15:10,321,Aft_10023,140
Flt_18522,VIOC,RTHW,2025/5/5 21:55,2025/5/5 23:25,321,Aft_10053,81
Flt_18523,WUZI,RRES,2025/5/5 10:20,2025/5/5 12:40,319,Aft_10103,144
Flt_18524,MXYE,VIOC,2025/5/5 15:30,2025/5/5 17:55,321,Aft_10065,154
Flt_18525,WUZI,VIOC,2025/5/5 11:50,2025/5/5 14:05,319,Aft_10059,117
Flt_18526,VIOC,BTTC,2025/5/5 8:30,2025/5/5 11:55,320,Aft_10028,218
Flt_18527,TYHI,RTHW,2025/5/5 17:40,2025/5/5 20:35,320,Aft_10029,178
Flt_18528,PKYJ,VIOC,2025/5/5 22:35,2025/5/6 0:40,321,Aft_10031,104
Flt_18529,UICV,TYHI,2025/5/5 14:40,2025/5/5 16:50,320,Aft_10029,120
Flt_18530,VSZH,VIOC,2025/5/5 18:40,2025/5/5 22:50,321,Aft_10131,248
Flt_18531,VIOC,PKYJ,2025/5/5 19:55,2025/5/5 21:45,321,Aft_10031,103
Flt_18532,VIOC,VSZH,2025/5/5 12:55,2025/5/5 17:35,321,Aft_10131,282
Flt_18533,TYHI,UICV,2025/5/5 11:45,2025/5/5 13:40,320,Aft_10029,116
Flt_18534,TEEO,VIOC,2025/5/5 8:15,2025/5/5 9:35,321,Aft_10042,93
Flt_18535,RTHW,TYHI,2025/5/5 7:55,2025/5/5 10:55,320,Aft_10029,158
Flt_18536,VIOC,KCUC,2025/5/5 6:55,2025/5/5 9:00,319,Aft_10073,115
Flt_18537,TPWY,VIOC,2025/5/5 12:40,2025/5/5 17:15,321,Aft_10045,258
Flt_18538,VIOC,TEEO,2025/5/5 6:10,2025/5/5 7:25,321,Aft_10042,82
Flt_18539,BTTC,VIOC,2025/5/5 19:00,2025/5/5 22:25,320,Aft_10056,205
Flt_18540,RRES,RTHW,2025/5/5 15:30,2025/5/5 16:50,320,Aft_10109,87
Flt_18541,VIOC,TPWY,2025/5/5 6:55,2025/5/5 10:55,321,Aft_10045,228
Flt_18542,UICV,VIOC,2025/5/5 11:25,2025/5/5 15:25,321,Aft_10032,240
Flt_18543,FDOQ,RTHW,2025/5/5 21:45,2025/5/6 0:45,320,Aft_10077,176
Flt_18544,PKYJ,RRES,2025/5/5 12:35,2025/5/5 14:25,320,Aft_10109,108
Flt_18545,VIOC,BTTC,2025/5/5 14:20,2025/5/5 17:45,320,Aft_10056,220
Flt_18546,VIOC,UICV,2025/5/5 7:05,2025/5/5 10:15,321,Aft_10032,194
Flt_18547,RTHW,FDOQ,2025/5/5 18:00,2025/5/5 20:50,320,Aft_10077,157
Flt_18548,RRES,PKYJ,2025/5/5 10:00,2025/5/5 11:45,320,Aft_10109,111
Flt_18549,RTHW,RRES,2025/5/5 6:40,2025/5/5 8:25,320,Aft_10109,82
Flt_18550,BTTC,VIOC,2025/5/5 13:10,2025/5/5 16:40,320,Aft_10028,204
Flt_18551,RTHW,AICJ,2025/5/5 11:00,2025/5/5 13:40,320,Aft_10083,162
Flt_18552,VRYX,RTHW,2025/5/5 14:45,2025/5/5 16:55,320,Aft_10079,130
Flt_18553,SHZB,VRYX,2025/5/5 12:35,2025/5/5 13:55,320,Aft_10079,82
Flt_18554,MXYE,RTHW,2025/5/5 6:35,2025/5/5 8:50,320,Aft_10083,130
Flt_18555,TATC,RTHW,2025/5/5 19:10,2025/5/5 21:20,320,Aft_10082,126
Flt_18556,BTTC,TATC,2025/5/5 14:50,2025/5/5 18:05,320,Aft_10082,195
Flt_18557,RTHW,DQUC,2025/5/5 18:05,2025/5/5 21:25,320,Aft_10052,195
Flt_18558,TATC,BTTC,2025/5/5 9:40,2025/5/5 13:10,320,Aft_10082,211
Flt_18559,RTHW,TATC,2025/5/5 6:30,2025/5/5 8:35,320,Aft_10082,122
Flt_18560,NDUJ,RTHW,2025/5/5 19:20,2025/5/5 22:00,320,Aft_10081,157
Flt_18561,MLUQ,RTHW,2025/5/5 22:15,2025/5/5 23:55,320,Aft_10116,97
Flt_18562,TPWY,NDUJ,2025/5/5 14:50,2025/5/5 18:05,320,Aft_10081,178
Flt_18563,XVFW,MLUQ,2025/5/5 19:20,2025/5/5 21:30,320,Aft_10116,125
Flt_18564,DQUC,RTHW,2025/5/5 22:25,2025/5/6 1:45,320,Aft_10052,212
Flt_18565,WCBM,RTHW,2025/5/5 10:25,2025/5/5 13:05,320,Aft_10025,167
Flt_18566,MLUQ,XVFW,2025/5/5 16:30,2025/5/5 18:25,320,Aft_10116,118
Flt_18567,NDUJ,TPWY,2025/5/5 11:20,2025/5/5 13:50,320,Aft_10081,168
Flt_18568,RTHW,NDUJ,2025/5/5 7:35,2025/5/5 10:15,320,Aft_10081,152
Flt_18569,RTHW,WCBM,2025/5/5 6:40,2025/5/5 9:25,320,Aft_10025,139
Flt_18570,RTHW,MLUQ,2025/5/5 14:10,2025/5/5 15:45,320,Aft_10116,101
Flt_18571,AICJ,RTHW,2025/5/5 14:30,2025/5/5 17:30,320,Aft_10083,190
Flt_18572,KQCH,RRES,2025/5/5 23:45,2025/5/6 1:30,321,Aft_10086,105
Flt_18573,MTLP,RTHW,2025/5/5 20:25,2025/5/5 23:45,320,Aft_10018,215
Flt_18574,RERF,RRES,2025/5/5 13:55,2025/5/5 16:50,321,Aft_10078,164
Flt_18575,KYFK,RRES,2025/5/5 16:25,2025/5/5 17:55,320,Aft_10080,91
Flt_18576,RTHW,MTLP,2025/5/5 16:10,2025/5/5 19:20,320,Aft_10018,173
Flt_18577,RRES,KQCH,2025/5/5 21:10,2025/5/5 23:00,321,Aft_10086,107
Flt_18578,RRES,RERF,2025/5/5 10:45,2025/5/5 13:05,321,Aft_10078,147
Flt_18579,RRES,KYFK,2025/5/5 14:00,2025/5/5 15:25,320,Aft_10060,90
Flt_18580,MTLP,RTHW,2025/5/5 21:35,2025/5/6 0:50,320,Aft_10076,211
Flt_18581,AICJ,RRES,2025/5/5 10:25,2025/5/5 12:55,320,Aft_10091,158
Flt_18582,RTHW,MTLP,2025/5/5 17:10,2025/5/5 20:15,320,Aft_10076,175
Flt_18583,EFSS,RRES,2025/5/5 10:10,2025/5/5 12:35,321,Aft_10086,143
Flt_18584,JZAO,RRES,2025/5/5 23:10,2025/5/6 1:55,321,Aft_10067,166
Flt_18585,AHZP,RRES,2025/5/5 17:00,2025/5/5 19:05,321,Aft_10157,120
Flt_18586,RRES,EFSS,2025/5/5 7:05,2025/5/5 9:20,321,Aft_10086,123
Flt_18587,RRES,JZAO,2025/5/5 19:45,2025/5/5 22:10,321,Aft_10067,140
Flt_18588,VRYX,SHZB,2025/5/5 10:10,2025/5/5 11:50,320,Aft_10079,88
Flt_18589,RRES,AHZP,2025/5/5 14:05,2025/5/5 16:00,321,Aft_10157,106
Flt_18590,TPWY,RRES,2025/5/5 12:40,2025/5/5 17:00,320,Aft_10087,255
Flt_18591,BZYU,RRES,2025/5/5 13:35,2025/5/5 17:40,320,Aft_10044,219
Flt_18592,HXHL,RRES,2025/5/5 22:40,2025/5/6 0:30,319,Aft_10103,110
Flt_18593,RRES,BZYU,2025/5/5 7:55,2025/5/5 12:20,320,Aft_10044,232
Flt_18594,RRES,TPWY,2025/5/5 8:05,2025/5/5 11:30,320,Aft_10087,220
Flt_18595,RTHW,VRYX,2025/5/5 6:55,2025/5/5 9:15,320,Aft_10079,130
Flt_18596,JVVZ,HXHL,2025/5/5 20:25,2025/5/5 21:45,319,Aft_10103,85
Flt_18597,SLPJ,RRES,2025/5/5 9:25,2025/5/5 10:50,320,Aft_10088,94
Flt_18598,JFEE,RTHW,2025/5/5 19:10,2025/5/5 21:30,320,Aft_10109,137
Flt_18599,NDUJ,RRES,2025/5/5 17:00,2025/5/5 19:00,321,Aft_10054,111
Flt_18600,HXHL,JVVZ,2025/5/5 18:20,2025/5/5 19:40,319,Aft_10103,78
Flt_18601,RRES,SLPJ,2025/5/5 6:55,2025/5/5 8:35,320,Aft_10088,95
Flt_18602,RTHW,JFEE,2025/5/5 15:40,2025/5/5 17:45,320,Aft_10109,123
Flt_18603,RRES,NDUJ,2025/5/5 14:15,2025/5/5 16:00,321,Aft_10054,102
Flt_18604,RRES,HXHL,2025/5/5 14:55,2025/5/5 16:45,319,Aft_10103,101
Flt_18605,ENDP,RRES,2025/5/5 17:25,2025/5/5 20:05,321,Aft_10086,161
Flt_18606,GDHI,RRES,2025/5/5 10:25,2025/5/5 12:40,320,Aft_10093,133
Flt_18607,XVFW,RRES,2025/5/5 20:45,2025/5/5 23:05,321,Aft_10078,142
Flt_18608,RRES,GDHI,2025/5/5 9:30,2025/5/5 11:35,320,Aft_10152,118
Flt_18609,RRES,XVFW,2025/5/5 18:00,2025/5/5 19:55,321,Aft_10078,119
Flt_18610,RRES,ENDP,2025/5/5 13:50,2025/5/5 16:20,321,Aft_10086,133
Flt_18611,RRES,GDHI,2025/5/5 7:15,2025/5/5 9:20,320,Aft_10093,115
Flt_18612,DHUW,RRES,2025/5/5 22:40,2025/5/6 1:05,320,Aft_10044,118
Flt_18613,ENDP,RRES,2025/5/5 10:40,2025/5/5 13:20,321,Aft_10054,157
Flt_18614,RRES,AICJ,2025/5/5 7:00,2025/5/5 9:25,320,Aft_10091,135
Flt_18615,AVSX,RRES,2025/5/5 10:10,2025/5/5 12:50,320,Aft_10060,156
Flt_18616,STEC,RRES,2025/5/5 21:25,2025/5/5 23:40,320,Aft_10087,128
Flt_18617,RRES,DHUW,2025/5/5 20:10,2025/5/5 21:50,320,Aft_10044,107
Flt_18618,RRES,AVSX,2025/5/5 7:00,2025/5/5 9:20,320,Aft_10060,135
Flt_18619,RRES,ENDP,2025/5/5 7:15,2025/5/5 9:25,321,Aft_10013,132
Flt_18620,RRES,FDOQ,2025/5/5 14:10,2025/5/5 16:20,320,Aft_10091,119
Flt_18621,RRES,STEC,2025/5/5 18:15,2025/5/5 20:15,320,Aft_10087,121
Flt_18622,UDGM,RRES,2025/5/5 9:50,2025/5/5 11:55,321,Aft_10047,131
Flt_18623,VRYX,RRES,2025/5/5 22:10,2025/5/6 0:20,320,Aft_10088,106
Flt_18624,FDOQ,RRES,2025/5/5 17:35,2025/5/5 20:15,320,Aft_10091,138
Flt_18625,RRES,UDGM,2025/5/5 6:50,2025/5/5 9:00,321,Aft_10047,116
Flt_18626,RRES,VRYX,2025/5/5 18:50,2025/5/5 20:55,320,Aft_10088,114
Flt_18627,XVFW,RRES,2025/5/5 7:20,2025/5/5 9:30,321,Aft_10078,137
Flt_18628,GDHI,RRES,2025/5/5 22:25,2025/5/6 0:35,320,Aft_10080,134
Flt_18629,WCBM,RRES,2025/5/5 17:35,2025/5/5 20:10,320,Aft_10093,160
Flt_18630,VSSV,RRES,2025/5/5 17:05,2025/5/5 19:30,320,Aft_10089,132
Flt_18631,RRES,XVFW,2025/5/5 21:05,2025/5/5 23:15,321,Aft_10157,123
Flt_18632,RRES,GDHI,2025/5/5 19:10,2025/5/5 21:15,320,Aft_10080,115
Flt_18633,RRES,WCBM,2025/5/5 14:00,2025/5/5 16:35,320,Aft_10093,137
Flt_18634,RRES,VSSV,2025/5/5 14:10,2025/5/5 16:20,320,Aft_10089,120
Flt_18635,GDHI,RRES,2025/5/5 13:45,2025/5/5 16:05,320,Aft_10152,132
Flt_18636,FDOQ,VIOC,2025/5/5 15:35,2025/5/5 18:10,321,Aft_10113,158
Flt_18637,STGW,RRES,2025/5/5 20:20,2025/5/5 22:45,321,Aft_10097,143
Flt_18638,RRES,NJRH,2025/5/5 21:20,2025/5/5 22:55,320,Aft_10093,100
Flt_18639,VIOC,TYHI,2025/5/5 18:50,2025/5/5 21:10,319,Aft_10114,131
Flt_18641,RRES,STGW,2025/5/5 17:05,2025/5/5 19:25,321,Aft_10097,123
Flt_18642,VIOC,FDOQ,2025/5/5 12:25,2025/5/5 14:50,321,Aft_10113,133
Flt_18643,XQWL,RRES,2025/5/5 16:25,2025/5/5 17:50,320,Aft_10088,86
Flt_18644,TYHI,VIOC,2025/5/5 13:30,2025/5/5 16:00,320,Aft_10092,157
Flt_18645,STGW,RRES,2025/5/5 11:15,2025/5/5 13:30,320,Aft_10026,147
Flt_18646,RERF,VIOC,2025/5/5 14:10,2025/5/5 17:10,320,Aft_10115,187
Flt_18647,RRES,XQWL,2025/5/5 13:55,2025/5/5 15:20,320,Aft_10088,86
Flt_18648,VIOC,RERF,2025/5/5 10:20,2025/5/5 13:00,320,Aft_10115,157
Flt_18649,VIOC,TYHI,2025/5/5 10:30,2025/5/5 12:45,320,Aft_10092,133
Flt_18650,JFEE,VWTX,2025/5/5 7:00,2025/5/5 9:20,320,Aft_10043,141
Flt_18651,RRES,STGW,2025/5/5 8:20,2025/5/5 10:30,320,Aft_10026,126
Flt_18652,NZHM,RRES,2025/5/5 20:15,2025/5/5 23:25,321,Aft_10063,195
Flt_18653,UICV,RRES,2025/5/5 11:20,2025/5/5 15:00,321,Aft_10097,231
Flt_18654,TEEO,RRES,2025/5/5 22:55,2025/5/6 1:00,321,Aft_10047,104
Flt_18655,RRES,UICV,2025/5/5 7:20,2025/5/5 10:20,321,Aft_10097,186
Flt_18656,RRES,NZHM,2025/5/5 16:00,2025/5/5 19:10,321,Aft_10063,162
Flt_18657,RRES,TEEO,2025/5/5 20:00,2025/5/5 21:50,321,Aft_10047,106
Flt_18658,AXWS,RRES,2025/5/5 9:35,2025/5/5 11:55,321,Aft_10067,146
Flt_18659,DQUC,RRES,2025/5/5 10:15,2025/5/5 13:05,320,Aft_10098,162
Flt_18660,RRES,AXWS,2025/5/5 6:50,2025/5/5 8:50,321,Aft_10067,127
Flt_18661,RRES,DQUC,2025/5/5 6:30,2025/5/5 9:00,320,Aft_10098,146
Flt_18662,TYHI,VIOC,2025/5/5 21:55,2025/5/6 0:30,319,Aft_10114,155
Flt_18663,NJRH,RRES,2025/5/5 23:40,2025/5/6 1:20,320,Aft_10093,90
Flt_18664,QGJR,JVVZ,2025/5/5 15:30,2025/5/5 17:55,320,Aft_10143,136
Flt_18665,VIOC,JZAO,2025/5/5 10:15,2025/5/5 13:00,319,Aft_10123,151
Flt_18666,VIOC,QGJR,2025/5/5 13:35,2025/5/5 14:40,320,Aft_10143,54
Flt_18667,VYPF,VIOC,2025/5/5 20:05,2025/5/5 22:50,321,Aft_10036,175
Flt_18668,AHZP,VIOC,2025/5/5 11:35,2025/5/5 13:50,320,Aft_10125,145
Flt_18669,VIOC,VYPF,2025/5/5 16:15,2025/5/5 19:00,321,Aft_10036,150
Flt_18670,VIOC,AICJ,2025/5/5 8:15,2025/5/5 11:05,321,Aft_10117,153
Flt_18671,VIOC,AHZP,2025/5/5 8:25,2025/5/5 10:35,320,Aft_10125,120
Flt_18672,TYHI,VIOC,2025/5/5 10:35,2025/5/5 13:10,320,Aft_10016,158
Flt_18673,EQLA,VIOC,2025/5/5 20:25,2025/5/5 23:00,319,Aft_10111,144
Flt_18674,XVFW,VIOC,2025/5/5 8:05,2025/5/5 10:35,321,Aft_10113,159
Flt_18675,AICJ,VIOC,2025/5/5 12:00,2025/5/5 15:00,321,Aft_10117,182
Flt_18676,VIOC,EQLA,2025/5/5 17:25,2025/5/5 19:40,319,Aft_10111,120
Flt_18677,VIOC,XVFW,2025/5/5 21:10,2025/5/5 23:20,319,Aft_10007,128
Flt_18678,ENDP,VIOC,2025/5/5 7:00,2025/5/5 9:55,321,Aft_10022,176
Flt_18679,HXHL,VIOC,2025/5/5 11:30,2025/5/5 13:35,321,Aft_10096,132
Flt_18680,GDHI,VIOC,2025/5/5 19:45,2025/5/5 22:25,320,Aft_10107,154
Flt_18681,VIOC,TYHI,2025/5/5 7:40,2025/5/5 9:50,320,Aft_10016,133
Flt_18682,VIOC,ENDP,2025/5/5 20:15,2025/5/5 22:50,319,Aft_10150,148
Flt_18683,VSSV,VIOC,2025/5/5 11:10,2025/5/5 13:40,319,Aft_10105,155
Flt_18684,VIOC,GDHI,2025/5/5 15:55,2025/5/5 18:30,320,Aft_10107,132
Flt_18685,VIOC,HXHL,2025/5/5 8:30,2025/5/5 10:35,321,Aft_10096,118
Flt_18686,JZAO,VIOC,2025/5/5 14:00,2025/5/5 17:05,319,Aft_10123,180
Flt_18687,GDHI,VIOC,2025/5/5 13:55,2025/5/5 16:30,321,Aft_10100,156
