id,flightNo,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_102083,OM8052,TUJZ,DOMU,2025/5/30 21:25,2025/5/30 23:35,738,Aft_10065,126
Flt_102084,OM817,AAHN,FXWC,2025/5/30 14:20,2025/5/30 17:00,738,Aft_10009,149
Flt_102085,OM8608,OXSQ,DOMU,2025/5/31 17:05,2025/5/31 18:40,7M8,Aft_10011,90
Flt_102086,OM8211,NLLA,TZJS,2025/5/31 9:15,2025/5/31 12:15,738,Aft_10084,198
Flt_102087,OM8592,EYWR,DOMU,2025/5/31 9:15,2025/5/31 10:50,738,Aft_10055,100
Flt_102088,OM8030,WKDC,HIUP,2025/5/31 17:45,2025/5/31 20:35,738,Aft_10103,177
Flt_102089,OM8189,VOXP,ZJCG,2025/5/31 10:40,2025/5/31 12:35,738,Aft_10010,105
Flt_102090,OM8537,HZPW,QUIP,2025/5/31 19:50,2025/5/31 21:30,738,Aft_10045,89
Flt_102091,OM824,MCVK,DOMU,2025/5/31 8:00,2025/5/31 12:20,738,Aft_10046,260
Flt_102092,OM8324,PNNF,HZPW,2025/5/31 11:15,2025/5/31 13:00,7M8,Aft_10135,89
Flt_102093,OM8653,KKME,HEXD,2025/5/31 8:05,2025/5/31 12:00,738,Aft_10128,209
Flt_102094,OM8251,HZPW,SFRI,2025/5/31 8:05,2025/5/31 10:15,7M8,Aft_10108,136
Flt_102096,OM8687,KKME,MCVK,2025/5/31 8:15,2025/5/31 12:50,738,Aft_10012,273
Flt_102097,OM8143,AAHN,VUWJ,2025/5/31 12:00,2025/5/31 13:55,738,Aft_10138,127
Flt_102098,OM8184,ZJCG,OETZ,2025/5/31 17:25,2025/5/31 19:00,738,Aft_10072,94
Flt_102099,OM8650,FTVG,HZPW,2025/5/31 18:40,2025/5/31 22:20,738,Aft_10037,223
Flt_102100,OM8066,BBZB,AAHN,2025/5/31 21:15,2025/5/31 23:45,738,Aft_10043,151
Flt_102101,OM8957,AAHN,HIUP,2025/5/31 7:05,2025/5/31 8:55,738,Aft_10018,109
Flt_102102,OM8532,YAFY,LLZL,2025/5/31 10:55,2025/5/31 13:55,738,Aft_10061,195
Flt_102103,OM848,MCVK,DOMU,2025/5/31 14:40,2025/5/31 18:55,7M8,Aft_10068,260
Flt_102104,OM8257,EYWR,OXSQ,2025/5/31 6:50,2025/5/31 8:35,738,Aft_10039,105
Flt_102105,OM8775,WKDC,HZPW,2025/5/31 6:55,2025/5/31 9:55,738,Aft_10097,193
Flt_102106,OM8334,OXSQ,DOMU,2025/5/31 13:15,2025/5/31 14:50,738,Aft_10036,90
Flt_102107,OM8603,HIUP,LLZL,2025/5/31 10:00,2025/5/31 12:00,738,Aft_10076,137
Flt_102108,OM8277,AAHN,FVJZ,2025/5/31 17:30,2025/5/31 20:20,738,Aft_10093,181
Flt_102109,OM8035,OXSQ,VOXP,2025/5/31 14:45,2025/5/31 16:15,738,Aft_10048,88
Flt_102110,OM8439,HZPW,VGVC,2025/5/29 7:25,2025/5/29 9:40,738,Aft_10100,157
Flt_102111,OM8485,HZPW,KKME,2025/5/29 9:40,2025/5/29 12:40,738,Aft_10010,168
Flt_102112,OM8347,HZPW,PNNF,2025/6/1 15:00,2025/6/1 17:00,738,Aft_10002,113
Flt_102113,OM8030,WKDC,HIUP,2025/6/1 17:45,2025/6/1 20:35,738,Aft_10102,177
Flt_102114,OM8316,VUWJ,EYWR,2025/6/1 10:50,2025/6/1 13:25,738,Aft_10091,142
Flt_102115,OM8541,HZPW,GLHV,2025/5/29 12:30,2025/5/29 14:05,738,Aft_10048,78
Flt_102116,OM8601,EYWR,NBCQ,2025/6/1 7:25,2025/6/1 9:40,738,Aft_10056,144
Flt_102117,OM8489,HZPW,KKME,2025/5/29 14:55,2025/5/29 17:25,738,Aft_10007,168
Flt_102118,OM8236,LLZL,OXSQ,2025/6/1 7:30,2025/6/1 10:00,738,Aft_10010,135
Flt_102119,OM8159,DOMU,ZJCG,2025/6/1 13:15,2025/6/1 16:00,737GY,Aft_10110,161
Flt_102120,OM8773,HZPW,OXSQ,2025/6/1 7:30,2025/6/1 9:25,738,Aft_10118,105
Flt_102121,OM8514,GLHV,AAHN,2025/5/29 7:45,2025/5/29 9:30,738,Aft_10009,102
Flt_102122,OM8817,OETZ,HIUP,2025/5/29 7:45,2025/5/29 9:40,738,Aft_10085,129
Flt_102123,OM8243,DOMU,SFRI,2025/5/29 18:45,2025/5/29 21:00,738,Aft_10034,142
Flt_102124,OM8244,SFRI,DOMU,2025/5/29 22:00,2025/5/30 0:20,738,Aft_10034,138
Flt_102125,OM8596,EYWR,DOMU,2025/5/29 19:00,2025/5/29 20:30,738,Aft_10052,100
Flt_102126,OM833,DOMU,KDAP,2025/6/1 14:10,2025/6/1 17:40,738,Aft_10114,214
Flt_102127,OM834,KDAP,DOMU,2025/6/1 18:40,2025/6/1 22:05,738,Aft_10114,183
Flt_102128,OM8052,TUJZ,DOMU,2025/6/1 21:25,2025/6/1 23:35,738,Aft_10119,126
Flt_102129,OM8057,HZPW,OKJK,2025/6/1 8:15,2025/6/1 10:50,738,Aft_10113,140
Flt_102131,OM8594,EYWR,DOMU,2025/5/29 13:40,2025/5/29 15:25,738,Aft_10069,100
Flt_102132,OM8258,OXSQ,EYWR,2025/5/29 17:15,2025/5/29 19:00,738,Aft_10070,91
Flt_102133,OM8819,DSQK,LLZL,2025/6/1 19:45,2025/6/1 22:20,738,Aft_10017,142
Flt_102134,OM8376,XLOC,DOMU,2025/5/29 10:05,2025/5/29 11:55,7M8,Aft_10078,101
Flt_102135,OM8328,OXSQ,NLLA,2025/5/29 8:50,2025/5/29 11:20,738,Aft_10102,137
Flt_102136,OM8815,EYWR,HEJY,2025/5/29 8:50,2025/5/29 11:45,738,Aft_10020,190
Flt_102137,OM8761,EYWR,VHLB,2025/5/29 17:05,2025/5/29 20:00,738,Aft_10020,171
Flt_102138,OM843,DOMU,KDAP,2025/6/1 22:20,2025/6/2 1:50,738,Aft_10046,214
Flt_102139,OM8381,EYWR,PNNF,2025/6/1 12:30,2025/6/1 14:50,738,Aft_10081,144
Flt_102140,OM8385,AAHN,PNNF,2025/6/1 11:15,2025/6/1 12:50,7M8,Aft_10127,99
Flt_102141,OM8836,IAYH,AAHN,2025/5/29 20:25,2025/5/29 22:30,738,Aft_10024,115
Flt_102142,OM819,DOMU,FXWC,2025/6/1 17:20,2025/6/1 19:45,738,Aft_10122,145
Flt_102143,OM8594,EYWR,DOMU,2025/6/1 13:40,2025/6/1 15:25,738,Aft_10076,100
Flt_102144,OM8706,KROP,DOMU,2025/6/1 19:40,2025/6/1 23:50,738,Aft_10028,247
Flt_102145,OM8719,EYWR,NVMB,2025/6/1 14:55,2025/6/1 17:10,738,Aft_10026,144
Flt_102146,OM8579,AAHN,GLHV,2025/6/1 14:40,2025/6/1 16:10,7M8,Aft_10082,90
Flt_102147,OM8840,EYWR,HEJY,2025/6/1 20:55,2025/6/1 23:55,738,Aft_10009,190
Flt_102148,OM894,XHFE,DOMU,2025/5/29 13:25,2025/5/29 16:40,738,Aft_10114,177
Flt_102149,OM8124,LFOL,EYWR,2025/5/29 13:00,2025/5/29 15:35,738,Aft_10055,142
Flt_102150,OM8872,QGSX,VWIM,2025/6/1 12:20,2025/6/1 14:30,738,Aft_10115,119
Flt_102151,OM8318,VWIM,GLHV,2025/5/30 19:25,2025/5/30 21:45,7M8,Aft_10096,123
Flt_102152,OM8504,BBZB,EYWR,2025/5/30 8:45,2025/5/30 10:35,738,Aft_10074,108
Flt_102153,OM8267,HZPW,LLZL,2025/5/30 7:15,2025/5/30 10:50,7M8,Aft_10066,212
Flt_102154,OM8129,EYWR,NLLA,2025/5/30 18:40,2025/5/30 20:45,738,Aft_10013,133
Flt_102155,OM8509,DOMU,GLHV,2025/5/30 15:00,2025/5/30 17:00,738,Aft_10039,92
Flt_102156,OM8231,OXSQ,FVJZ,2025/5/30 19:05,2025/5/30 21:00,738,Aft_10036,119
Flt_102157,OM8178,LFOL,GLHV,2025/5/30 12:50,2025/5/30 15:20,738,Aft_10085,140
Flt_102158,OM8723,EYWR,HEXD,2025/5/30 9:30,2025/5/30 12:00,738,Aft_10070,141
Flt_102159,OM8508,UFCB,NLLA,2025/5/30 19:35,2025/5/30 21:55,738,Aft_10058,140
Flt_102160,OM837,DOMU,NYOP,2025/5/30 18:20,2025/5/30 23:30,7M8,Aft_10001,318
Flt_102161,OM8133,OXSQ,OETZ,2025/5/30 7:30,2025/5/30 9:55,738,Aft_10102,139
Flt_102162,OM8537,HZPW,QUIP,2025/5/30 19:50,2025/5/30 21:30,738,Aft_10047,89
Flt_102163,OM8527,HZPW,YAFY,2025/5/30 8:00,2025/5/30 9:40,738,Aft_10067,89
Flt_102164,OM869,DOMU,NMUI,2025/5/30 13:05,2025/5/30 15:40,738,Aft_10118,163
Flt_102165,OM8227,DOMU,FVJZ,2025/5/30 13:00,2025/5/30 15:50,7M8,Aft_10011,187
Flt_102166,OM8858,QGSX,GLHV,2025/5/31 20:15,2025/5/31 22:55,738,Aft_10083,150
Flt_102167,OM8565,NLLA,DYUE,2025/5/31 15:55,2025/5/31 18:40,738,Aft_10003,151
Flt_102168,OM8513,AAHN,GLHV,2025/5/31 11:00,2025/5/31 12:35,738,Aft_10125,90
Flt_102169,OM8503,EYWR,BBZB,2025/5/31 8:00,2025/5/31 9:40,738,Aft_10073,105
Flt_102170,OM8552,GLHV,OETZ,2025/5/31 21:50,2025/5/31 23:55,738,Aft_10102,131
Flt_102171,OM8230,MCWT,OETZ,2025/5/31 17:00,2025/5/31 20:55,738,Aft_10013,232
Flt_102172,OM8581,KKME,GLHV,2025/5/31 8:20,2025/5/31 10:35,738,Aft_10023,124
Flt_102173,OM8223,DOMU,SFRI,2025/5/31 14:35,2025/5/31 17:00,738,Aft_10008,142
Flt_102174,OM8997,DOMU,FXWC,2025/5/31 23:45,2025/6/1 2:05,738F,Aft_10134,145
Flt_102175,OM8043,VWIM,EYWR,2025/5/31 6:35,2025/5/31 8:40,738,Aft_10098,114
Flt_102176,OM8957,HIUP,ISKH,2025/5/31 9:55,2025/5/31 11:40,738,Aft_10018,97
Flt_102177,OM8558,AFPF,AAHN,2025/5/31 9:30,2025/5/31 11:05,738,Aft_10027,95
Flt_102178,OM8512,GLHV,DOMU,2025/5/31 12:10,2025/5/31 14:00,738,Aft_10118,113
Flt_102179,OM8337,DOMU,HIUP,2025/5/31 6:35,2025/5/31 8:30,738,Aft_10131,110
Flt_102180,OM8603,EYWR,HIUP,2025/5/31 7:20,2025/5/31 9:00,738,Aft_10076,103
Flt_102181,OM8902,EYWR,AAHN,2025/5/31 9:50,2025/5/31 11:25,7M8,Aft_10127,91
Flt_102182,OM8847,DOMU,ZOYW,2025/5/31 7:25,2025/5/31 9:15,737GY,Aft_10110,106
Flt_102183,OM8637,DOMU,KREM,2025/5/31 17:50,2025/5/31 20:00,737GY,Aft_10110,117
Flt_102184,OM809,HZPW,HSWG,2025/5/31 9:10,2025/5/31 12:40,738,Aft_10016,206
Flt_102185,OM8030,HIUP,KKME,2025/6/1 21:35,2025/6/1 23:20,738,Aft_10102,102
Flt_102186,OM8955,EYWR,YIDI,2025/6/1 16:35,2025/6/1 19:15,738,Aft_10132,179
Flt_102187,OM8078,WKDC,VOXP,2025/6/1 19:00,2025/6/1 21:25,738,Aft_10003,141
Flt_102188,OM8820,DSQK,DOMU,2025/5/29 10:50,2025/5/29 12:40,738,Aft_10057,101
Flt_102189,OM8755,TUJZ,YCEX,2025/5/29 16:05,2025/5/29 18:10,738,Aft_10067,136
Flt_102190,OM895,DOMU,VDBQ,2025/6/1 14:50,2025/6/1 18:00,738,Aft_10040,193
Flt_102191,OM8489,HZPW,KKME,2025/6/1 14:35,2025/6/1 17:25,738,Aft_10063,168
Flt_102192,OM8513,AAHN,GLHV,2025/5/29 11:00,2025/5/29 12:35,738,Aft_10118,90
Flt_102193,OM8342,VUWJ,DOMU,2025/6/1 16:00,2025/6/1 17:50,738,Aft_10111,101
Flt_102194,OM8121,HIUP,LFOL,2025/5/29 10:45,2025/5/29 13:10,7M8,Aft_10108,127
Flt_102195,OM8827,DOMU,NBCQ,2025/5/29 16:25,2025/5/29 17:55,7M8,Aft_10123,89
Flt_102196,OM8116,NLLA,HZPW,2025/5/29 11:55,2025/5/29 15:00,7M8,Aft_10135,161
Flt_102197,OM855,HZPW,NYOP,2025/5/29 19:35,2025/5/30 0:50,738,Aft_10084,335
Flt_102198,OM8230,OETZ,EYWR,2025/6/1 21:55,2025/6/1 23:45,738,Aft_10013,117
Flt_102199,OM8578,GLHV,AAHN,2025/5/29 10:55,2025/5/29 12:45,738,Aft_10111,102
Flt_102200,OM8531,LLZL,YAFY,2025/6/1 8:15,2025/6/1 11:00,738,Aft_10125,161
Flt_102201,OM8581,KKME,GLHV,2025/6/1 8:15,2025/6/1 10:35,7M8,Aft_10086,124
Flt_102202,OM8371,GLHV,VWIM,2025/5/29 8:25,2025/5/29 10:45,7M8,Aft_10096,149
Flt_102203,OM835,HZPW,HEXD,2025/6/1 8:35,2025/6/1 11:20,738,Aft_10088,160
Flt_102204,OM8038,HEJY,EYWR,2025/5/29 19:00,2025/5/29 22:30,738,Aft_10073,195
Flt_102205,OM8719,EYWR,NVMB,2025/5/29 14:55,2025/5/29 17:10,738,Aft_10046,144
Flt_102206,OM817,AAHN,FXWC,2025/5/29 14:20,2025/5/29 17:00,738,Aft_10125,149
Flt_102207,OM818,FXWC,AAHN,2025/5/29 17:55,2025/5/29 20:35,738,Aft_10125,144
Flt_102208,OM8040,XCCH,DOMU,2025/5/29 12:30,2025/5/29 13:35,738,Aft_10074,72
Flt_102209,OM8816,HEJY,EYWR,2025/5/29 12:45,2025/5/29 15:55,738,Aft_10020,195
Flt_102210,OM8020,YBWQ,AAHN,2025/6/1 14:15,2025/6/1 18:40,738,Aft_10053,261
Flt_102211,OM8424,KKME,DOMU,2025/5/29 17:55,2025/5/29 20:30,738,Aft_10018,134
Flt_102212,OM842,XHFE,DOMU,2025/5/29 9:00,2025/5/29 11:50,738,Aft_10059,177
Flt_102213,OM820,FXWC,DOMU,2025/6/1 21:00,2025/6/1 23:30,738,Aft_10122,141
Flt_102214,OM8179,EYWR,MPYS,2025/6/1 6:40,2025/6/1 9:00,738,Aft_10030,135
Flt_102215,OM8786,XCHB,ZJCG,2025/6/1 12:25,2025/6/1 14:30,738,Aft_10109,128
Flt_102216,OM8786,ZJCG,KKME,2025/5/29 15:15,2025/5/29 17:10,738,Aft_10119,104
Flt_102217,OM8580,GLHV,AAHN,2025/6/1 17:15,2025/6/1 19:00,7M8,Aft_10082,102
Flt_102218,OM8839,HEJY,EYWR,2025/6/1 9:00,2025/6/1 12:25,738,Aft_10009,195
Flt_102219,OM8804,TUJZ,OXSQ,2025/5/29 10:10,2025/5/29 12:15,738,Aft_10116,120
Flt_102220,OM8212,TZJS,NLLA,2025/5/29 13:00,2025/5/29 15:55,738,Aft_10092,176
Flt_102221,OM8479,HZPW,XLHA,2025/5/30 15:55,2025/5/30 19:05,737GY,Aft_10110,196
Flt_102222,OM8524,BBZB,DOMU,2025/5/30 17:45,2025/5/30 20:15,738,Aft_10119,167
Flt_102223,OM8626,YITW,OXSQ,2025/5/30 19:05,2025/5/30 21:10,738,Aft_10052,106
Flt_102224,OM8268,MCWT,LLZL,2025/5/30 16:20,2025/5/30 19:20,7M8,Aft_10066,174
Flt_102225,OM8130,NLLA,EYWR,2025/5/30 21:50,2025/5/30 23:45,738,Aft_10013,119
Flt_102226,OM8659,AAHN,NVMB,2025/5/30 16:00,2025/5/30 17:25,738,Aft_10054,89
Flt_102227,OM8786,XCHB,ZJCG,2025/5/30 12:25,2025/5/30 14:30,738,Aft_10087,128
Flt_102228,OM8772,IAYH,EYWR,2025/5/30 19:00,2025/5/30 21:45,738,Aft_10042,127
Flt_102229,OM8153,DOMU,MPYS,2025/5/30 15:50,2025/5/30 18:40,7M8,Aft_10135,162
Flt_102231,OM8184,ZJCG,OETZ,2025/5/30 20:35,2025/5/30 22:25,738,Aft_10124,94
Flt_102232,OM8963,EYWR,PNNF,2025/5/30 7:30,2025/5/30 9:55,738,Aft_10132,144
Flt_102233,OM8708,HEXD,EYWR,2025/5/30 18:20,2025/5/30 20:55,738,Aft_10132,180
Flt_102234,OM8215,HZPW,FVJZ,2025/5/30 13:10,2025/5/30 15:45,738,Aft_10045,172
Flt_102235,OM824,MCVK,DOMU,2025/5/30 8:00,2025/5/30 12:20,738,Aft_10072,260
Flt_102236,OM8310,UXVH,OXSQ,2025/5/30 18:05,2025/5/30 20:30,738,Aft_10095,136
Flt_102237,OM8607,OXSQ,VHLB,2025/5/31 12:00,2025/5/31 13:45,7M8,Aft_10011,98
Flt_102238,OM8357,DOMU,HIUP,2025/5/31 9:40,2025/5/31 11:40,7M8,Aft_10050,110
Flt_102239,OM8314,PNNF,OETZ,2025/5/31 11:55,2025/5/31 15:15,7M8,Aft_10130,179
Flt_102240,OM8121,HIUP,LFOL,2025/5/31 10:45,2025/5/31 13:10,738,Aft_10007,127
Flt_102241,OM8434,KKME,DOMU,2025/5/31 8:05,2025/5/31 10:20,738,Aft_10070,134
Flt_102242,OM878,FPCR,HZPW,2025/5/31 19:35,2025/5/31 22:40,738,Aft_10041,171
Flt_102243,OM8371,GLHV,VWIM,2025/5/31 8:25,2025/5/31 10:45,7M8,Aft_10096,149
Flt_102244,OM8459,HZPW,VGVC,2025/5/31 17:30,2025/5/31 19:55,738,Aft_10113,157
Flt_102245,OM8040,WKDC,XCCH,2025/5/31 8:45,2025/5/31 11:40,738,Aft_10074,171
Flt_102246,OM880,SJQD,HZPW,2025/5/31 11:25,2025/5/31 13:00,738,Aft_10041,97
Flt_102247,OM8210,FVJZ,EYWR,2025/5/31 12:20,2025/5/31 14:30,7M8,Aft_10120,123
Flt_102248,OM894,XHFE,DOMU,2025/5/31 13:25,2025/5/31 16:40,738,Aft_10028,177
Flt_102249,OM8458,VGVC,EYWR,2025/5/31 12:35,2025/5/31 14:50,738,Aft_10132,127
Flt_102250,OM8272,FVJZ,HZPW,2025/5/31 21:20,2025/5/31 23:50,738,Aft_10062,149
Flt_102251,OM8101,DOMU,NLLA,2025/5/31 11:00,2025/5/31 13:50,738,Aft_10033,166
Flt_102252,OM8452,XLHA,EYWR,2025/5/29 18:00,2025/5/29 20:50,738,Aft_10132,156
Flt_102253,OM8607,OXSQ,VHLB,2025/5/29 12:00,2025/5/29 13:45,7M8,Aft_10050,98
Flt_102254,OM8075,DOMU,XINM,2025/6/1 7:10,2025/6/1 8:30,738,Aft_10055,82
Flt_102255,OM8334,OXSQ,DOMU,2025/6/1 13:15,2025/6/1 14:50,738,Aft_10124,90
Flt_102256,OM8956,YIDI,EYWR,2025/6/1 20:00,2025/6/1 22:35,738,Aft_10132,141
Flt_102257,OM8236,OXSQ,HZPW,2025/5/29 11:00,2025/5/29 12:35,738,Aft_10067,84
Flt_102258,OM8756,TUJZ,HZPW,2025/5/29 21:55,2025/5/29 23:45,738,Aft_10067,103
Flt_102259,OM883,HZPW,OIQN,2025/5/29 18:10,2025/5/29 19:45,738,Aft_10005,87
Flt_102260,OM8159,DOMU,ZJCG,2025/5/29 13:15,2025/5/29 16:00,737GY,Aft_10006,161
Flt_102261,OM8963,EYWR,PNNF,2025/5/29 7:30,2025/5/29 9:55,738,Aft_10056,144
Flt_102262,OM8809,AAHN,DSQK,2025/5/29 15:10,2025/5/29 16:45,738,Aft_10093,99
Flt_102263,OM8435,HZPW,YITW,2025/5/29 7:40,2025/5/29 10:45,738,Aft_10122,188
Flt_102264,OM8160,LFOL,ZJCG,2025/6/1 19:15,2025/6/1 21:00,737GY,Aft_10110,85
Flt_102265,OM8819,DSQK,LLZL,2025/5/29 19:45,2025/5/29 22:20,738,Aft_10118,142
Flt_102266,OM870,NMUI,DOMU,2025/5/29 16:40,2025/5/29 18:40,738,Aft_10087,123
Flt_102267,OM8830,MCWT,OKJK,2025/5/29 7:50,2025/5/29 12:10,738,Aft_10088,252
Flt_102268,OM8829,OKJK,MCWT,2025/6/1 18:50,2025/6/1 23:45,738,Aft_10112,277
Flt_102269,OM8767,HZPW,NBCQ,2025/5/29 13:30,2025/5/29 15:10,738,Aft_10121,107
Flt_102270,OM8310,UXVH,OXSQ,2025/5/29 18:05,2025/5/29 20:30,738,Aft_10065,136
Flt_102271,OM8230,MCWT,OETZ,2025/6/1 17:00,2025/6/1 20:55,738,Aft_10013,232
Flt_102272,OM8580,GLHV,AAHN,2025/5/29 17:15,2025/5/29 19:00,738,Aft_10111,102
Flt_102273,OM8162,MPYS,HZPW,2025/6/1 11:50,2025/6/1 14:25,738,Aft_10080,149
Flt_102274,OM8109,HZPW,NLLA,2025/6/1 20:00,2025/6/1 22:55,738,Aft_10037,165
Flt_102275,OM8649,HZPW,FTVG,2025/5/29 14:15,2025/5/29 17:40,738,Aft_10105,213
Flt_102276,OM8581,KKME,GLHV,2025/5/29 8:20,2025/5/29 10:35,7M8,Aft_10129,124
Flt_102277,OM8697,HZPW,NMUI,2025/6/1 8:25,2025/6/1 11:10,738,Aft_10041,173
Flt_102278,OM8641,HZPW,PERP,2025/5/29 8:25,2025/5/29 11:35,738,Aft_10047,205
Flt_102279,OM8460,VGVC,HZPW,2025/5/29 20:55,2025/5/29 23:10,738,Aft_10081,128
Flt_102280,OM836,HEXD,HZPW,2025/6/1 12:20,2025/6/1 15:45,738,Aft_10088,210
Flt_102281,OM8312,PNNF,EYWR,2025/6/1 21:25,2025/6/1 23:40,738,Aft_10020,116
Flt_102282,OM8209,EYWR,FVJZ,2025/5/29 8:45,2025/5/29 11:15,7M8,Aft_10120,160
Flt_102283,OM8124,LFOL,EYWR,2025/6/1 13:00,2025/6/1 15:35,738,Aft_10075,142
Flt_102284,OM882,OIQN,DOMU,2025/6/1 19:45,2025/6/1 21:20,738,Aft_10046,99
Flt_102285,OM8515,AAHN,GLHV,2025/6/1 19:30,2025/6/1 21:10,738,Aft_10053,90
Flt_102286,OM8283,HMXY,FGIR,2025/5/29 15:45,2025/5/29 18:20,738,Aft_10036,159
Flt_102287,OM894,XHFE,DOMU,2025/6/1 13:25,2025/6/1 16:40,738,Aft_10105,177
Flt_102288,OM8177,GLHV,LFOL,2025/6/1 9:10,2025/6/1 12:00,738,Aft_10083,176
Flt_102289,OM8493,EYWR,YITW,2025/5/29 16:55,2025/5/29 19:50,738,Aft_10055,188
Flt_102290,OM8358,HIUP,DOMU,2025/6/1 12:40,2025/6/1 14:35,738,Aft_10098,102
Flt_102291,OM837,DOMU,NYOP,2025/6/1 18:20,2025/6/1 23:30,7M8,Aft_10001,318
Flt_102292,OM835,HZPW,HEXD,2025/5/30 8:35,2025/5/30 11:20,738,Aft_10005,160
Flt_102293,OM8304,VWIM,KKME,2025/5/30 11:50,2025/5/30 14:05,738,Aft_10023,143
Flt_102294,OM8282,CGAO,DOMU,2025/5/30 21:45,2025/5/31 0:20,738,Aft_10113,128
Flt_102295,OM8407,DOMU,VGVC,2025/5/30 7:10,2025/5/30 9:40,737GY,Aft_10006,143
Flt_102296,OM8029,HIUP,WKDC,2025/5/30 13:50,2025/5/30 16:45,738,Aft_10038,161
Flt_102297,OM8095,YAFY,WKDC,2025/5/30 20:00,2025/5/30 22:30,738,Aft_10074,141
Flt_102298,OM8520,OKJK,DOMU,2025/5/30 18:15,2025/5/30 20:30,738,Aft_10069,145
Flt_102299,OM8369,EYWR,NBCQ,2025/5/30 19:00,2025/5/30 21:10,738,Aft_10057,144
Flt_102300,OM8267,LLZL,MCWT,2025/5/30 11:40,2025/5/30 14:50,7M8,Aft_10066,188
Flt_102301,OM8187,EYWR,LFOL,2025/5/30 17:25,2025/5/30 20:10,738,Aft_10075,168
Flt_102302,OM8792,VUWJ,HZPW,2025/5/30 21:50,2025/5/31 0:05,738,Aft_10041,113
Flt_102303,OM866,YBWQ,HZPW,2025/5/30 15:05,2025/5/30 19:50,738,Aft_10136,269
Flt_102304,OM8294,MCWT,HIUP,2025/5/30 9:45,2025/5/30 14:00,738,Aft_10099,252
Flt_102305,OM8312,PNNF,EYWR,2025/5/30 21:25,2025/5/30 23:40,738,Aft_10030,116
Flt_102306,OM8365,OETZ,VWIM,2025/5/30 15:25,2025/5/30 18:40,738,Aft_10138,200
Flt_102307,OM8473,EYWR,KKME,2025/5/30 18:25,2025/5/30 20:55,738,Aft_10076,170
Flt_102308,OM8309,OXSQ,UXVH,2025/5/30 14:35,2025/5/30 16:55,738,Aft_10095,131
Flt_102309,OM8419,NLLA,QGSX,2025/5/30 7:40,2025/5/30 10:45,738,Aft_10003,178
Flt_102310,OM8251,HZPW,SFRI,2025/5/30 8:05,2025/5/30 10:15,7M8,Aft_10082,136
Flt_102311,OM8145,DOMU,OETZ,2025/5/30 21:40,2025/5/31 0:30,7M8,Aft_10130,165
Flt_102312,OM8057,HZPW,OKJK,2025/5/30 8:15,2025/5/30 10:50,738,Aft_10115,140
Flt_102313,OM8057,OKJK,XCHB,2025/5/30 11:45,2025/5/30 13:15,738,Aft_10115,73
Flt_102314,OM8775,WKDC,HZPW,2025/5/30 6:55,2025/5/30 9:55,738,Aft_10097,193
Flt_102315,OM8611,AAHN,KKME,2025/5/30 7:00,2025/5/30 9:40,738,Aft_10009,169
Flt_102316,OM8479,HZPW,XLHA,2025/5/31 15:55,2025/5/31 19:05,737GY,Aft_10006,196
Flt_102317,OM8830,OKJK,AAHN,2025/5/31 13:10,2025/5/31 15:30,738,Aft_10017,137
Flt_102318,OM8323,HZPW,PNNF,2025/5/31 8:00,2025/5/31 9:55,7M8,Aft_10135,113
Flt_102319,OM8577,AAHN,GLHV,2025/5/31 8:10,2025/5/31 9:50,738,Aft_10053,90
Flt_102320,OM8675,DOMU,YBWQ,2025/5/31 21:15,2025/6/1 1:40,738,Aft_10046,265
Flt_102321,OM8232,FVJZ,OXSQ,2025/5/31 22:05,2025/6/1 0:05,738,Aft_10069,110
Flt_102322,OM8276,OXSQ,DOMU,2025/5/31 21:10,2025/5/31 22:50,738,Aft_10022,90
Flt_102323,OM8366,VWIM,OETZ,2025/5/31 20:10,2025/5/31 23:25,738,Aft_10070,187
Flt_102324,OM8274,HIUP,HZPW,2025/5/31 22:15,2025/5/31 23:55,738,Aft_10027,94
Flt_102325,OM886,YBWQ,DOMU,2025/5/31 8:55,2025/5/31 13:20,738,Aft_10126,253
Flt_102326,OM8257,OXSQ,WJBA,2025/5/31 9:35,2025/5/31 12:20,738,Aft_10039,164
Flt_102327,OM8425,DOMU,XLHA,2025/5/31 15:50,2025/5/31 18:50,738,Aft_10036,178
Flt_102328,OM8604,LLZL,HIUP,2025/5/31 12:50,2025/5/31 14:55,738,Aft_10076,128
Flt_102329,OM8785,KKME,ZJCG,2025/5/31 18:15,2025/5/31 19:45,738,Aft_10114,86
Flt_102330,OM8772,IAYH,EYWR,2025/5/31 19:00,2025/5/31 21:45,738,Aft_10056,127
Flt_102331,OM8741,EYWR,LFOL,2025/5/31 11:15,2025/5/31 13:55,738,Aft_10020,168
Flt_102332,OM810,HSWG,HZPW,2025/5/31 14:30,2025/5/31 18:30,738,Aft_10016,254
Flt_102333,OM8221,HZPW,MCWT,2025/5/31 18:45,2025/6/1 0:10,738,Aft_10092,330
Flt_102393,OM8785,KKME,ZJCG,2025/6/2 18:15,2025/6/2 19:45,738,Aft_10140,86
Flt_102394,OM8785,ZJCG,XCHB,2025/6/2 20:30,2025/6/2 22:30,738,Aft_10140,110
Flt_102396,OM8863,DOMU,HQMU,2025/6/2 17:40,2025/6/2 20:45,738,Aft_10141,190
Flt_102398,OM8136,OETZ,DOMU,2025/6/2 7:05,2025/6/2 9:45,738,Aft_10142,166
